code,name,market,ratio,last_close,day_chg_%,latest_vol,baseline_vol,trade_value_억
067290,JW신약,KOSDAQ,299.8,2100.0,-10.1,59589961,198741,1251.4
146060,율촌,KOSDAQ,201.5,1421.0,16.0,10414141,51692,148.0
004310,현대약품,KOSPI,94.8,8600.0,6.0,26511466,279747,2280.0
198440,강동씨앤엘,KOSDAQ,77.9,1859.0,30.0,18116825,232621,336.8
046390,삼화네트웍스,KOSDAQ,69.4,1950.0,30.0,2316784,33391,45.2
023790,동일스틸럭스,KOSDAQ,64.0,1542.0,1.2,8529734,133322,131.5
309930,조이웍스앤코,KOSDAQ,58.6,1203.0,-26.0,1770051,30215,21.3
091590,남화토건,KOSDAQ,58.4,4595.0,30.0,1870138,31996,85.9
330350,위더스제약,KOSDAQ,55.6,7850.0,-4.5,2094032,37642,164.4
290560,파라택시스이더리움,KOSDAQ,53.5,1365.0,30.0,2187270,40919,29.9
475430,키스트론,KOSDAQ,49.0,4935.0,7.5,5846643,119342,288.5
000890,보해양조,KOSPI,47.3,1651.0,16.0,3139558,66396,51.8
013360,일성건설,KOSPI,46.9,1794.0,2.3,6801159,144957,122.0
469610,이노테크,KOSDAQ,34.4,20100.0,1.5,1483847,43169,298.3
011700,한신기계,KOSPI,27.7,3010.0,2.7,5718487,206551,172.1
009470,삼화전기,KOSPI,24.8,42900.0,30.0,1934485,77883,829.9
014950,삼익제약,KOSDAQ,23.0,6630.0,-5.8,1375949,59951,91.2
382840,원준,KOSDAQ,18.1,7370.0,2.1,1243047,68803,91.6
014910,성문전자,KOSPI,16.4,2910.0,13.5,15358471,934511,446.9
114190,강원에너지,KOSDAQ,16.4,11030.0,7.1,965750,59063,106.5
044380,주연테크,KOSPI,15.4,1415.0,7.0,532839,34697,7.5
069330,유아이디,KOSDAQ,13.7,1080.0,6.7,633515,46198,6.8
122640,예스티,KOSDAQ,13.7,39500.0,17.4,6600712,483250,2607.3
355690,에이텀,KOSDAQ,13.4,5390.0,11.6,1912999,142535,103.1
126730,코칩,KOSDAQ,12.8,25950.0,14.3,5066613,396426,1314.8
130660,한전산업,KOSPI,12.4,13240.0,-5.1,2110370,170544,279.4
058430,포스코스틸리온,KOSPI,12.4,5980.0,-9.1,4189219,338342,250.5
066980,한성크린텍,KOSDAQ,12.0,2065.0,5.2,10313498,860782,213.0
071090,하이스틸,KOSPI,12.0,3465.0,-1.6,1984718,165890,68.8
189860,서전기전,KOSDAQ,11.8,6720.0,30.0,962076,81874,64.7
389680,유디엠텍,KOSDAQ,11.3,2240.0,6.2,1627164,143839,36.4
149950,아바텍,KOSDAQ,11.2,16260.0,15.2,2393441,213258,389.2
351320,넥사다이내믹스,KOSDAQ,10.6,1270.0,15.5,1325043,125146,16.8
413630,씨피시스템,KOSDAQ,10.5,2460.0,-4.5,888928,84328,21.9
265740,엔에프씨,KOSDAQ,10.4,5610.0,8.7,703186,67313,39.4
046970,우리로,KOSDAQ,9.7,8150.0,30.0,9933404,1029176,809.6
115440,우리넷,KOSDAQ,9.6,10410.0,1.2,2603342,272180,271.0
460940,피앤에스로보틱스,KOSDAQ,8.0,5530.0,-3.0,615390,76952,34.0
065170,비엘팜텍,KOSDAQ,7.4,2320.0,30.0,1666240,224334,38.7
092790,넥스틸,KOSPI,7.2,17220.0,7.1,2334348,324885,402.0
306620,지아이에스,KOSDAQ,6.8,2835.0,12.1,3802538,561861,107.8
457370,한켐,KOSDAQ,6.8,15060.0,8.8,9149204,1346809,1377.9
026940,부국철강,KOSPI,6.6,2555.0,7.8,3723596,564370,95.1
036010,아비코전자,KOSDAQ,6.1,12830.0,2.4,1355770,220505,173.9
320000,한울반도체,KOSDAQ,5.6,13710.0,30.0,577381,102737,79.2
317240,TS트릴리온,KOSDAQ,5.6,1090.0,-7.4,2247351,402038,24.5
006340,대원전선,KOSPI,5.6,11510.0,-6.7,22104027,3919332,2544.2
004710,한솔테크닉스,KOSPI,5.4,13980.0,-8.9,7478906,1391257,1045.6
052710,아모텍,KOSDAQ,5.4,31550.0,3.4,3437709,641137,1084.6
321370,센서뷰,KOSDAQ,5.2,2465.0,4.7,8460480,1618336,208.6
139990,아주스틸,KOSPI,5.1,2270.0,-6.8,437857,86071,9.9
161000,애경케미칼,KOSPI,4.9,11370.0,5.0,772657,158767,87.9
053260,금강철강,KOSDAQ,4.9,5350.0,-7.4,234007,47292,12.5
091440,한울소재과학,KOSDAQ,4.7,2190.0,5.3,734357,154884,16.1
424760,벨로크,KOSDAQ,4.7,2275.0,0.7,410227,86688,9.3
001820,삼화콘덴서,KOSPI,4.5,191800.0,26.7,4079941,897681,7825.3
011790,SKC,KOSPI,4.0,125700.0,-11.7,2201221,557156,2766.9
204620,글로벌텍스프리,KOSDAQ,4.0,5310.0,3.1,3074646,764993,163.3
005010,휴스틸,KOSPI,3.9,4680.0,-1.8,1342020,348010,62.8
198940,한주라이트메탈,KOSDAQ,3.9,2565.0,13.5,1823311,469374,46.8
100130,동국S&C,KOSDAQ,3.8,1676.0,-7.9,547740,142859,9.2
079650,서산,KOSDAQ,3.7,4815.0,30.0,12016891,3205101,578.6
229000,젠큐릭스,KOSDAQ,3.7,2305.0,-14.3,1141659,310041,26.3
047770,코데즈컴바인,KOSDAQ,3.6,3690.0,8.1,2610014,729944,96.3
180400,DXVX,KOSDAQ,3.6,2415.0,-6.9,265875,74186,6.4
417500,제이아이테크,KOSDAQ,3.6,3840.0,11.6,658187,184815,25.3
005680,삼영전자,KOSPI,3.5,15000.0,8.1,180899,51708,27.1
338220,뷰노,KOSDAQ,3.5,9040.0,1.7,165609,47625,15.0
002800,신신제약,KOSDAQ,3.4,4575.0,-2.1,133655,39240,6.1
056360,코위버,KOSDAQ,3.4,6780.0,-3.1,408704,121204,27.7
052460,아이크래프트,KOSDAQ,3.4,3190.0,4.2,216802,63002,6.9
008970,KBI동양철관,KOSPI,3.4,1444.0,-6.8,2529845,734533,36.5
060150,인선이엔티,KOSDAQ,3.4,3375.0,-5.6,269843,78994,9.1
476830,알지노믹스,KOSDAQ,3.2,90400.0,-14.0,558331,176910,504.7
336260,두산퓨얼셀,KOSPI,3.2,64800.0,-15.3,1234675,383908,800.1
024840,KBI메탈,KOSDAQ,3.1,4905.0,-11.3,9541058,3036387,468.0
052690,한전기술,KOSPI,3.0,136300.0,0.7,564788,190986,769.8
019990,에너토크,KOSDAQ,3.0,6320.0,-3.4,158641,53507,10.0
064290,인텍플러스,KOSDAQ,2.9,48800.0,16.3,1282807,445913,626.0
030610,교보증권,KOSPI,2.9,10800.0,-4.4,251727,86999,27.2
112610,씨에스윈드,KOSPI,2.8,44700.0,-10.4,938180,333228,419.4
080220,제주반도체,KOSDAQ,2.8,117100.0,5.0,7604290,2672654,8904.6
488280,에스투더블유,KOSDAQ,2.6,16180.0,3.1,273117,104349,44.2
451220,아이엠티,KOSDAQ,2.6,15340.0,7.9,239741,92034,36.8
355390,크라우드웍스,KOSDAQ,2.6,2730.0,6.0,550273,215644,15.0
003470,유안타증권,KOSPI,2.6,5050.0,-4.5,1571657,616188,79.4
064850,에프앤가이드,KOSDAQ,2.5,26600.0,5.3,169759,66650,45.2
047920,HLB제약,KOSDAQ,2.5,12940.0,-1.5,163005,65105,21.1
004590,한국가구,KOSDAQ,2.4,5530.0,-8.0,203679,84745,11.3
002990,금호건설,KOSPI,2.4,4375.0,3.6,313864,132228,13.7
006910,보성파워텍,KOSDAQ,2.4,8510.0,-6.9,2922025,1211988,248.7
067000,조이시티,KOSDAQ,2.4,1121.0,-7.7,983281,415603,11.0
322510,제이엘케이,KOSDAQ,2.4,5620.0,4.9,426418,179691,24.0
131030,옵투스제약,KOSDAQ,2.4,6090.0,0.2,278798,118235,17.0
105840,우진,KOSPI,2.3,19040.0,-5.0,540246,236190,102.9
044490,태웅,KOSDAQ,2.3,40100.0,-0.1,277525,121985,111.3
474610,RF시스템즈,KOSDAQ,2.3,9020.0,-7.0,485079,211100,43.8
007610,선도전기,KOSPI,2.3,5580.0,-5.4,1067292,472615,59.6
340450,지씨지놈,KOSDAQ,2.2,5240.0,-3.5,185480,86153,9.7
205500,넥써쓰,KOSDAQ,2.2,2695.0,2.9,1234769,555695,33.3
010100,한국무브넥스,KOSPI,2.2,4310.0,6.4,447448,205348,19.3
009290,광동제약,KOSPI,2.2,6060.0,-2.4,284062,127593,17.2
389500,에스비비테크,KOSDAQ,2.2,53800.0,-9.3,189524,85936,102.0
018000,유니슨,KOSDAQ,2.2,1001.0,-7.6,3531885,1589542,35.4
011230,삼화전자,KOSPI,2.1,3740.0,29.9,3692534,1796927,138.1
138360,앤로보틱스,KOSDAQ,2.1,2620.0,4.4,1330968,629279,34.9
122990,와이솔,KOSDAQ,2.1,7790.0,-0.1,194529,92456,15.2
095700,제넥신,KOSDAQ,2.1,2890.0,-9.5,350067,165049,10.1
179900,유티아이,KOSDAQ,2.1,14540.0,-11.7,190360,88947,27.7
046120,오르비텍,KOSDAQ,2.0,6920.0,-3.6,673243,342665,46.6
204320,HL만도,KOSPI,2.0,68900.0,-6.8,2454822,1202691,1691.4
071970,HD현대마린엔진,KOSPI,2.0,68900.0,-8.5,313888,157272,216.3
463020,뉴엔AI,KOSDAQ,2.0,12060.0,-1.2,288870,141385,34.8
038680,에스넷,KOSDAQ,1.9,3175.0,-3.8,170136,88481,5.4
066970,엘앤에프,KOSPI,1.9,128400.0,-8.7,514908,275398,661.1
007110,일신석재,KOSPI,1.9,1196.0,-3.8,772135,402943,9.2
299170,더블유에스아이,KOSDAQ,1.9,1581.0,-3.5,478510,251197,7.6
101160,월덱스,KOSDAQ,1.9,27750.0,-5.9,184917,99553,51.3
376900,로킷헬스케어,KOSDAQ,1.9,45150.0,-12.2,220094,114657,99.4
187790,나노,KOSDAQ,1.9,4330.0,-9.6,594480,317538,25.7
092190,서울바이오시스,KOSDAQ,1.8,9060.0,-3.3,359365,197158,32.6
094820,일진파워,KOSDAQ,1.8,15070.0,-2.3,431447,240505,65.0
031330,에스에이엠티,KOSDAQ,1.8,16070.0,2.0,1941797,1061750,312.0
083650,비에이치아이,KOSDAQ,1.8,65200.0,-3.7,503938,277734,328.6
084990,헬릭스미스,KOSDAQ,1.8,4870.0,4.4,438079,244443,21.3
014530,극동유화,KOSPI,1.8,3185.0,-2.7,232288,127747,7.4
357880,SKAI,KOSDAQ,1.8,3780.0,-7.2,2775967,1560737,104.9
477850,마키나락스,KOSDAQ,1.8,19210.0,-4.2,1175330,654739,225.8
393890,더블유씨피,KOSDAQ,1.7,11900.0,-7.8,401504,233558,47.8
126700,하이비젼시스템,KOSDAQ,1.7,12280.0,-10.4,205237,120893,25.2
089590,제주항공,KOSPI,1.7,4890.0,-3.6,386553,227345,18.9
032820,우리기술,KOSDAQ,1.7,14790.0,-4.9,9803817,5760100,1450.0
160980,싸이맥스,KOSDAQ,1.7,39550.0,0.5,301412,181447,119.2
089230,THE E&M,KOSDAQ,1.7,2500.0,3.7,648746,380128,16.2
357120,코람코라이프인프라리츠,KOSPI,1.7,4270.0,-2.3,883514,512178,37.7
002700,신일전자,KOSPI,1.7,1219.0,-4.0,702632,402876,8.6
082740,한화엔진,KOSPI,1.7,59600.0,-9.0,1133202,683833,675.4
334890,이지스밸류플러스리츠,KOSPI,1.7,3535.0,-0.7,283674,166640,10.0
017900,광전자,KOSPI,1.6,9930.0,-3.0,6941482,4462920,689.3
008420,문배철강,KOSPI,1.6,2275.0,-0.2,352096,214928,8.0
078890,가온그룹,KOSDAQ,1.6,6000.0,-2.9,482809,308312,29.0
010690,화신,KOSPI,1.6,12070.0,-9.3,1378215,882115,166.4
003010,혜인,KOSPI,1.6,4875.0,-4.8,204242,126383,10.0
019210,와이지-원,KOSDAQ,1.6,21950.0,8.1,1162498,745839,255.2
092300,현우산업,KOSDAQ,1.6,3410.0,-0.3,226574,140538,7.7
206650,유바이오로직스,KOSDAQ,1.6,9510.0,-4.9,265534,170737,25.3
240550,동방메디컬,KOSDAQ,1.6,5770.0,-4.9,164542,101683,9.5
123410,코리아에프티,KOSDAQ,1.6,5990.0,-4.5,192471,122062,11.5
009160,SIMPAC,KOSPI,1.6,4430.0,-2.9,234673,147313,10.4
011280,태림포장,KOSPI,1.5,2045.0,-2.4,246171,164009,5.0
322180,LS티라유텍,KOSDAQ,1.5,5220.0,-5.8,166394,110107,8.7
192410,오늘이엔엠,KOSDAQ,1.5,5030.0,7.7,167288,108959,8.4
297090,씨에스베어링,KOSDAQ,1.5,4575.0,-6.0,378559,254926,17.3
217730,강스템바이오텍,KOSDAQ,1.5,2535.0,-6.1,626875,425088,15.9
396270,넥스트칩,KOSDAQ,1.5,3290.0,-5.3,266099,171711,8.8
439960,코스모로보틱스,KOSDAQ,1.5,25550.0,-3.6,4220419,2864138,1078.3
487580,폴레드,KOSDAQ,1.5,3580.0,-7.7,703437,461651,25.2
394420,리센스메디컬,KOSDAQ,1.5,22350.0,4.9,279319,183232,62.4
007340,DN오토모티브,KOSPI,1.5,42800.0,-5.1,239640,164299,102.6
128820,대성산업,KOSPI,1.5,4900.0,-4.5,276958,179388,13.6
032580,피델릭스,KOSDAQ,1.5,6000.0,12.4,1175740,808533,70.5
090430,아모레퍼시픽,KOSPI,1.5,106200.0,-3.4,264311,178617,280.7
348340,뉴로메카,KOSDAQ,1.5,49800.0,-1.2,226214,153888,112.7
199820,제일일렉트릭,KOSDAQ,1.5,9850.0,-4.1,353258,228544,34.8
000220,유유제약,KOSPI,1.5,3965.0,-2.7,203736,132930,8.1
294630,서남,KOSDAQ,1.5,3020.0,-0.5,206541,138522,6.2
065440,이루온,KOSDAQ,1.5,1880.0,-3.5,594855,392687,11.2
039980,폴라리스AI,KOSDAQ,1.4,5940.0,-5.9,164987,117195,9.8
005950,이수화학,KOSPI,1.4,14630.0,5.2,1271939,930529,186.1
388870,파로스아이바이오,KOSDAQ,1.4,6560.0,-6.3,160874,116196,10.6
452280,한선엔지니어링,KOSDAQ,1.4,16460.0,-4.3,712830,492560,117.3
357580,아모센스,KOSDAQ,1.4,8680.0,-5.7,207733,151653,18.0
017960,한국카본,KOSPI,1.4,32100.0,-8.0,481923,351648,154.7
000400,롯데손해보험,KOSPI,1.4,1894.0,-3.4,374067,276093,7.1
104480,티케이케미칼,KOSDAQ,1.4,1698.0,-4.8,366937,258077,6.2
100090,SK오션플랜트,KOSPI,1.4,17300.0,-12.0,1443756,1054375,249.8
041960,코미팜,KOSDAQ,1.4,8670.0,-1.9,399530,287365,34.6
061970,LB세미콘,KOSDAQ,1.4,5300.0,-0.1,801135,574577,42.5
216080,제테마,KOSDAQ,1.4,4720.0,-4.3,168296,121254,7.9
003780,진양산업,KOSPI,1.4,5110.0,-3.9,245510,171207,12.5
032500,케이엠더블유,KOSDAQ,1.4,24250.0,-5.8,401480,276889,97.4
354320,알멕,KOSDAQ,1.4,50900.0,-8.3,148197,107680,75.4
290550,디케이티,KOSDAQ,1.3,21300.0,-8.2,579408,432959,123.4
059210,메타바이오메드,KOSDAQ,1.3,3870.0,1.4,225241,174713,8.7
036620,감성코퍼레이션,KOSDAQ,1.3,5020.0,-4.0,904223,716074,45.4
170920,엘티씨,KOSDAQ,1.3,50300.0,1.7,352947,276837,177.5
095910,에스에너지,KOSDAQ,1.3,1212.0,-10.3,1022020,795521,12.4
077500,유니퀘스트,KOSPI,1.3,7720.0,0.3,227086,177652,17.5
389030,지니너스,KOSDAQ,1.3,2665.0,-9.0,270775,209226,7.2
011690,와이투솔루션,KOSPI,1.3,4300.0,-4.8,294885,226511,12.7
097230,HJ중공업,KOSPI,1.3,23300.0,-2.5,838110,627446,195.3
307180,아이엘,KOSDAQ,1.3,5870.0,-7.6,792496,614641,46.5
009190,대양금속,KOSPI,1.3,1806.0,-0.1,711098,530771,12.8
002220,한일철강,KOSPI,1.3,5020.0,-1.4,320916,243019,16.1
032350,롯데관광개발,KOSPI,1.3,17010.0,-4.3,405194,303829,68.9
388050,지투파워,KOSDAQ,1.3,9230.0,-3.6,451541,346918,41.7
010820,퍼스텍,KOSPI,1.3,7660.0,-5.9,1090494,865113,83.5
348370,엔켐,KOSDAQ,1.3,31500.0,-11.8,220340,175778,69.4
078600,대주전자재료,KOSDAQ,1.3,116900.0,-1.9,308397,245250,360.5
950220,네오이뮨텍,KOSDAQ,1.3,1653.0,-2.8,441628,348542,7.3
001440,대한전선,KOSPI,1.3,39200.0,-4.7,4862479,3735057,1906.1
034020,두산에너빌리티,KOSPI,1.3,99900.0,-3.2,4030447,2998526,4026.4
027740,마니커,KOSPI,1.2,1315.0,-6.0,1348430,1088918,17.7
082800,비보존 제약,KOSDAQ,1.2,3250.0,-10.1,1022802,832620,33.2
323280,태성,KOSDAQ,1.2,48800.0,-4.1,248985,212387,121.5
131400,이브이첨단소재,KOSDAQ,1.2,1415.0,-3.3,804748,645858,11.4
262260,에이프로,KOSDAQ,1.2,5020.0,-7.0,266235,227302,13.4
375500,DL이앤씨,KOSPI,1.2,79500.0,-6.5,760289,640297,604.4
424870,이뮨온시아,KOSDAQ,1.2,4160.0,-5.5,657468,554712,27.4
425040,티이엠씨,KOSDAQ,1.2,18040.0,4.9,888975,712401,160.4
056090,시지메드텍,KOSDAQ,1.2,1260.0,-4.4,800687,672599,10.1
209640,와이제이링크,KOSDAQ,1.2,4825.0,-0.1,788607,680979,38.1
102260,동성케미컬,KOSPI,1.2,3805.0,-3.4,135257,113367,5.1
085670,뉴프렉스,KOSDAQ,1.2,3925.0,-4.5,153129,130973,6.0
042660,한화오션,KOSPI,1.2,125900.0,-5.4,2023925,1642714,2548.1
089010,켐트로닉스,KOSDAQ,1.2,29050.0,-5.2,165454,141166,48.1
203400,에이비온,KOSDAQ,1.2,1176.0,-8.6,1068729,897278,12.6
432320,KB스타리츠,KOSPI,1.2,1340.0,-4.6,1818592,1562299,24.4
042520,한스바이오메드,KOSDAQ,1.2,24300.0,-9.2,169686,142917,41.2
020560,아시아나항공,KOSPI,1.2,7680.0,-0.9,160140,128848,12.3
051980,중앙첨단소재,KOSDAQ,1.2,1285.0,-5.8,747084,620768,9.6
088350,한화생명,KOSPI,1.2,5440.0,-4.6,6945810,5999562,377.9
017510,세명전기,KOSDAQ,1.2,8770.0,-3.9,233442,196645,20.5
008770,호텔신라,KOSPI,1.2,57600.0,-0.3,407232,341343,234.6
054920,한컴위드,KOSDAQ,1.2,3925.0,-5.0,315072,272185,12.4
045390,대아티아이,KOSDAQ,1.2,3330.0,0.3,802718,684563,26.7
065450,빅텍,KOSDAQ,1.2,3355.0,-5.2,615366,531979,20.6
462350,이노스페이스,KOSDAQ,1.2,11965.0,-5.5,484080,412044,57.9
314130,지놈앤컴퍼니,KOSDAQ,1.2,5310.0,-5.2,577026,488593,30.6
094800,맵스리얼티,KOSPI,1.1,6550.0,2.7,224480,210496,14.7
091700,파트론,KOSDAQ,1.1,6440.0,-2.0,266173,249270,17.1
078930,GS,KOSPI,1.1,71500.0,-1.9,316413,285709,226.2
215600,신라젠,KOSDAQ,1.1,2455.0,-4.8,425434,389844,10.4
047050,포스코인터내셔널,KOSPI,1.1,56400.0,-5.5,473712,418493,267.2
457190,이수스페셜티케미컬,KOSPI,1.1,81200.0,-6.8,163027,141934,132.4
004150,한솔홀딩스,KOSPI,1.1,3545.0,-2.2,238347,216010,8.4
458870,씨어스,KOSDAQ,1.1,32550.0,-6.7,264314,250378,86.0
007810,코리아써키트,KOSPI,1.1,134700.0,-5.1,300912,277293,405.3
272450,진에어,KOSPI,1.1,6060.0,-3.3,259384,242352,15.7
397030,에이프릴바이오,KOSDAQ,1.1,40900.0,-12.0,273170,255297,111.7
001780,알루코,KOSPI,1.1,1965.0,-5.5,789456,701213,15.5
072950,빛샘전자,KOSDAQ,1.1,10070.0,-3.0,253761,234921,25.6
003490,대한항공,KOSPI,1.1,28850.0,0.2,2201549,2095522,635.1
028670,팬오션,KOSPI,1.1,5140.0,-4.3,2628140,2466705,135.1
025820,이구산업,KOSPI,1.1,4745.0,-2.6,187898,167173,8.9
215790,이노인스트루먼트,KOSDAQ,1.1,1503.0,-0.3,4911075,4387200,73.8
041020,폴라리스오피스,KOSDAQ,1.1,3225.0,-3.7,676860,628043,21.8
035810,이지홀딩스,KOSDAQ,1.1,4540.0,-1.7,258260,229111,11.7
115450,HLB테라퓨틱스,KOSDAQ,1.1,2560.0,-5.0,311375,284710,8.0
006220,제주은행,KOSPI,1.1,12050.0,-0.4,2619663,2312410,315.7
086980,쇼박스,KOSDAQ,1.1,2410.0,-4.6,251905,222162,6.1
000880,한화,KOSPI,1.1,121900.0,-5.5,223802,200753,272.8
129920,대성하이텍,KOSDAQ,1.1,6040.0,-5.0,188850,175231,11.4
003530,한화투자증권,KOSPI,1.1,5710.0,-3.7,1385672,1246789,79.1
017550,수산세보틱스,KOSPI,1.1,2335.0,-8.4,1317848,1182352,30.8
161580,필옵틱스,KOSDAQ,1.1,40800.0,-5.1,207884,193273,84.8
001250,GS글로벌,KOSPI,1.1,3010.0,-6.7,1234779,1084365,37.2
321550,티움바이오,KOSDAQ,1.1,4340.0,-6.8,339583,305693,14.7
484590,삼양컴텍,KOSDAQ,1.1,9900.0,4.2,593522,525980,58.8
482630,삼양엔씨켐,KOSDAQ,1.1,18970.0,0.4,575284,517217,109.1
319660,피에스케이,KOSDAQ,1.1,171800.0,5.8,683749,620973,1174.7
432720,퀄리타스반도체,KOSDAQ,1.1,14260.0,1.5,307343,275348,43.8
295310,에이치브이엠,KOSDAQ,1.1,74300.0,-9.1,309846,280952,230.2
368770,파이버프로,KOSDAQ,1.1,14630.0,-3.1,220469,201407,32.3
022100,포스코DX,KOSPI,1.1,26550.0,-4.5,328921,307223,87.3
417010,나노팀,KOSDAQ,1.1,6830.0,-6.1,315752,292677,21.6
000680,LS네트웍스,KOSPI,1.1,3085.0,-3.6,198517,186055,6.1
008350,남선알미늄,KOSPI,1.1,1209.0,-4.5,1434696,1363112,17.3
088260,이리츠코크렙,KOSPI,1.1,3480.0,0.4,1601762,1463368,55.7
347850,디앤디파마텍,KOSDAQ,1.1,109100.0,0.9,1757911,1585996,1917.9
448730,삼성FN리츠,KOSPI,1.1,5600.0,-0.2,187983,170408,10.5
460860,동국제강,KOSPI,1.1,9650.0,-4.4,317372,278565,30.6
100590,머큐리,KOSDAQ,1.1,4920.0,-3.3,357678,337932,17.6
059090,미코,KOSDAQ,1.1,21200.0,2.9,428116,396409,90.8
101670,하이드로리튬,KOSDAQ,1.1,1320.0,-5.6,384489,339862,5.1
452190,한빛레이저,KOSDAQ,1.1,5180.0,-5.3,332846,309911,17.2
069540,빛과전자,KOSDAQ,1.1,3290.0,-3.7,9316579,8749904,306.5
478340,나라스페이스테크놀로지,KOSDAQ,1.1,19870.0,-6.3,146306,134030,29.1
093370,후성,KOSPI,1.1,18710.0,6.4,12677775,11442482,2372.0
010170,대한광통신,KOSDAQ,1.1,17660.0,-3.3,15378068,13548697,2715.8
047040,대우건설,KOSPI,1.0,22950.0,-7.5,11112396,11338263,2550.3
299660,셀리드,KOSDAQ,1.0,2635.0,-2.6,189990,185914,5.0
242040,나무기술,KOSDAQ,1.0,6370.0,-9.1,2488862,2437600,158.5
018500,동원금속,KOSPI,1.0,1600.0,-2.7,323701,327391,5.2
950160,코오롱티슈진,KOSDAQ,1.0,107200.0,-5.0,302962,288922,324.8
900140,엘브이엠씨홀딩스,KOSPI,1.0,1365.0,-2.5,536307,529700,7.3
383310,에코프로에이치엔,KOSDAQ,1.0,33300.0,0.9,313001,319100,104.2
077970,STX엔진,KOSPI,1.0,34500.0,-8.6,331774,347928,114.5
229640,LS에코에너지,KOSPI,1.0,65900.0,-8.5,224052,232187,147.7
013310,아진산업,KOSDAQ,1.0,3010.0,-4.1,304741,314064,9.2
267270,HD건설기계,KOSPI,1.0,144700.0,-7.2,376359,367114,544.6
001360,삼성제약,KOSPI,1.0,1488.0,-2.5,486478,500039,7.2
046940,우원개발,KOSDAQ,1.0,3385.0,-4.0,159046,154517,5.4
0015G0,그린광학,KOSDAQ,1.0,18550.0,-7.1,140832,139983,26.1
203650,드림시큐리티,KOSDAQ,1.0,2765.0,-6.6,2464389,2573695,68.1
016880,웅진,KOSPI,1.0,2095.0,-7.1,255219,263442,5.3
474170,루미르,KOSDAQ,1.0,8800.0,-5.9,177529,175937,15.6
204270,제이앤티씨,KOSDAQ,1.0,16210.0,-5.9,161736,159684,26.2
234340,헥토파이낸셜,KOSDAQ,1.0,22950.0,-4.2,170055,167075,39.0
039560,다산네트웍스,KOSDAQ,1.0,3245.0,-4.3,216080,216389,7.0
005440,현대지에프홀딩스,KOSPI,1.0,13600.0,-1.8,221834,218331,30.2
051600,한전KPS,KOSPI,1.0,50900.0,-2.3,225954,216867,115.0
950250,테라뷰,KOSDAQ,1.0,3055.0,-5.6,240951,246055,7.4
